Date,Review
12-Jan-23,"We came here on a rainy Saturday morning (New Years Eve). It was a recommendation and not disappointed!It was busy when we showed up (10am), we signed in & put our name and group size down on their tablet. We were a group of 6. The inside of the restaurant was full & busy. We were 5th in line. The woman in the register did let me know they had a back patio area that we could sit immediately if we didn't mind. That was about 10-15 min into our wait. *It's divided into two types of ""ceiling-cover"". One cement and another tarpy looking thing that keeps the sun and raindrops away. *It was outside and the air was fresh and quiet as we were the only ones back there. The music doesn't go back there but it's great if your trying to have a conversation so you don't have to yell. My bf & I had the: *Norwegian Benedict *Berries Farm Liege Waffle Amazing! Big portion and it was warm and fresh. Our food was brought to our table after placing it in the front of the restaurant. Small clean restaurant. Didn't use the RR so can't review. Parking is free in the structures around the corner. We can't wait to go back and try more items on the menu!"
8-Jan-23,"Note that this is a review for a visit on 12/19/2022. I'll say that right off the bat that the food was excellent. I had the French Toast and my wife had Norwegian Eggs Benedict. Both were great.However, what wasn't great:Service charge. For what? Just another way to tack on more fees for our order? Why can't this be included in the price on the menu instead of sneaking it in at the end when we pay? Businesses should be paid for their product, but this is misleading and not appreciated.When our water was brought to our table, there were lip marks on the rims of both glasses. This was fixed promptly, but left a bad impression on us during our visit.There were also two smoke detectors on their patio that kept playing their high-pitched chirping telling us that their batteries were low. These should be serviced. Lastly, the timing of our food at our table was poor. So much time had passed between mine and my wife's food that she was nearly done before mine had arrived. While the food was very good, I disliked the overall experience. I probably won't return."
7-Jan-23,Place is ok. French toast was good. Nothing special. Not worth the price. Expensive for a breakfast spot
5-Jan-23,"This spot surprisingly is pretty busy so you might have to wait a while. The portions were pretty good. My friend and I shared the hot chicken sandwich and the Norwegian Benedict. It is a order and then get seated deal, so if you're waiting beforehand, I'd look through the menu and decide so you don't feel pressured when it comes to ordering. The food is really the only positive, but for some thats all that matters!"
3-Jan-23,"All reviews are just reminders to myself.Went last weekNorwegian benedict:- eggs perfectly done- salmon and seasoning prepared well- salad meh- potatoes good if eaten quickly. Not that good when cooled down. Would prefer steak fries prepared in similar manner- wish there was less potato and more egg thoughBlueberry French toast:- nice and crunchy outside- gooey center - nothing too sweet- blueberries complement the toast Order at the front, seated pretty quickly"
1-Jan-23,"Came here for brunch. It was a short wait even though we had to check in on the iPad. They were very full when we arrived but a few tables were at the tail end of their meal. We ordered at the counter. We went with the French Toast for the kiddo, Kimchi Spam Omelette for me, and Nashville Hot Chicken Benedict for my husband. Nothing disappointed and on top of it the portions were huge. Only feedback was the need for more dressing on the salad but who goes there for the salad? ‍ Will gladly go back."
31-Dec-22,"Food was undercooked. Eggs were not cooked all the way, calamari was flimsy. Diced potatoes were over cooked and very hard to eat. Ordered side of sausage and calamari 5 minutes after original food...as it came out 30 minutes after regular food. As well as the side sausage was burnt. Staff was polite and very welcoming...just wish food wasn't either undercooked, long wait or overcooked."
30-Dec-22,"I finally got to try Popping Yolk a couple weeks ago and had a pleasant experience overall. I ordered the Avocado Benedict, which was tasty and generously portioned. The side salad that came with the dish was surprisingly delicious and I probably would have been happy eating a ton of that on its own! My group of 6 people arrived around 1pm on a Saturday and only waited 10 or so minutes for a table to free up, so don't be too discouraged if the line seems a little long!"
29-Dec-22,"I've been wanting to try this place for quite some time now. The food was good but there are some things that can be improved. I ordered the avocado Benedict, Norwegian Benedict with extra avacado, pulled pork Benedict with extra avocado and French toast. I also asked for all the potatoes to be extra crispy. The food came out and there was no extra avocado with either the Norwegian or pulled pork Benedict. The potatoes were not too crispy and needed a little extra seasoning. The salad barely had any dressing on it and they didn't even bring us syrup for the French toast. All three Benedict's were delicious granted if they had completed the plate it would have made it just that much better. You shouldn't have to ask for syrup for French toast, that's kind of a given right? If all these little things were done, the plates would have been better put together."
26-Dec-22,"Hipster trendy brunch spot. Probably great for instagram but not going to be a staple for those of us who want to relax. Bring your girlfriend here to impress her I guess.ZOMG PRICES:Super steep pricing for mainly eggs and potatoes. They also add a 3% service charge for the kitchen staff because they don't want to pay them more. I expect that in San Diego. I'm surprised to see that in Alhambra.None of the sandwiches even came with bacon (except the bacon sandwich). It was a $5 add on.FOOD:Plating and food looks gorgeous. Taste is good but overall it's simple food made fancier and unhealthier.Every entree comes with a simple salad (appreciated) and a large pile of crispy potatoes. They're more like small French fries than breakfast potatoes which should be roasted. Seasoning is very very light as well.Avocado and Ham Croissant with added bacon - Overall delicious. Running eggs live up to their name.California Omelette - Well stuffed with veg but the egg was cooked pretty dry. Not bad but not very special.House French Toast - Deep fried and drenched in syrup/condensed milk. I was worried it would be soggy but it maintained its crispness well. Came with a good amount of fresh fruit too. It was good but I think I still prefer regular French toast. Less guilt. The Regular Iced Tea - Terrible Pepsi fountain stuffSERVICE:Unexpectedly, it's a pay before you sit with a number card style place (think Panera). Staff was friendly and did handle refills and whatnot well however. They're also always cleaning the tables as fast as possible so that was nice too.More like a 3.5 star."
24-Dec-22,"Definitely do NOT come here. It's like the restaurant doesn't care about ticket time or order at all. Or their ordering system overall just SUCKS.  I came here with my friend, and after he received his food, I had to wait an additional 40 minutes for my food to come out! The worst part of it all was seeing everyone else who ordered after us receive their meals. I had to ask to cancel my food order and issue a refund for the inconvenience.  Overall shitty experience  for mediocre overpriced food, AND there was no apology. Long story short, go anywhere else. P.s. Do not tip 20% either.. the service is non-existent.Also- Candy, please stop responding with the same customer response and ACTUALLY  do something about it."
20-Dec-22,LOVE THIS PLACE. I drive all the way from chino hills just to eat brunch here. Every single thing I've tried was good
19-Dec-22,"Located on Main. Parking at the front of the cafe is limited, but there is parking across the street by the library. I always wanted to try this place since the photos (food and place) look so colorful. It was already quite busy when I dropped by, filled with joyful people.I got the Teriyaki Chicken Omelette and Mozzarella Sticks. The food is on the pricier side but the portions are large. The food was good."
17-Dec-22,"Pros:1. #1 thing I have to talk about is the ""country fried potatoes"" (it came with the croissant sandwich). It sounded like the same random forgettable potatoes at most restaurants but let me tell you these are the best fries I've ever had in my life. Perfectly light and toasty, not dry, very flavorful, but the fries are tiny little cubes so that they have MORE surface area for more of the good crunchy parts. SOOOOOOO good - I want to eat three plates of just this.2. The croissant avocado and ham sandwich was good too.3. Presentation of every plate is worthy of IG.Cons:1. Had to wait awhile because they are popular, but it was ok."
16-Dec-22,First time here also First time having eggs Benedict must say the plate I ordered  was delicious potatoes cooked just right nice and toasty the sauce  they  put on the eggs tasty ...a plate you must try.We also ordered two more delicious plates witch I sampled taste as good as they look !
9-Dec-22,Their pulled pork benedict was amazing. I don't eat brunch much but the combination of egg and delicious and tender pork was extremely satisfying.
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
