Date,Review
17-Aug-23,"When a restaurant in a touristy area has a long line outside of it, it either has really good food or is a hype. I walked by Joe's Pizza a few different times and saw a long line every time. Dinnertime came around, and pizza came to mind, so I went over to Joe's and got in line. The line was a rather enjoyable experience. There were curious tourists who would come up and ask what people were in line for or if the wait is worth it, and there were those who would voice their discouragement as they walked past. As I was there later in the evening towards the tail end of dinnertime, the line was not too bad. After over half an hour, it was finally my turn. I wanted to try everything, but I had some degree of self-restraint and went with 3 slices instead. My 3 slices were pepperoni, supreme, and white with fresh spinach and garlic. New York pizza slices are huge, so 3 was well more than enough for me. The pizza was not mind-blowing or life-changing, but it was good pizza. The pepperoni and supreme were as expected. I like spinach so I really liked the white pizza, but it is not for those who do not like spinach or too much veggies. Joe's Pizza was worth the price, the wait, and the experience. I would not wait in line for more than an hour, but anything less than that is worth getting in line for. New York is pricey, but New York pizza is an affordable, tasty, and filling meal option."
17-Aug-23,"Go good! Just as advised!!! Go get some Spider-Man pizza!!! Service is fast! Place is small, but those are usually the best places! Enjoy some NYC pizza!"
17-Aug-23,What a treat! Amazing pizzas and very friendly staff! You can't be in NyC and not try one of their slice... or take a whole pie while you're at it!
16-Aug-23,"I'm a big fan of the thin, crispy crust. Every pizza is warmed upon ordering. I normally love my pizza loaded with toppings but my favorite here is actually the fresh mozzarella with basil!The line moves fast. There are some first-come first-served high tables to enjoy your pizza at."
13-Aug-23,"Pizza was just alright, nothing special or mind blowing. We had heard that we needed to try Joes pizza while in NYC, so we stopped by and ordered a slice of pepperoni. Service was good, there was a longish line of people but it moved quickly!Would not come again as there are definitely better spots for pizza in NYC."
12-Aug-23,"BEST pizza I've ever had!! In my opinion, classic cheese is the way to go with it being New York style pizza you can never go wrong with plain cheese!! Especially with it being THIS good here at Joe's. Also, love the whole atmosphere here! They've got all kinds of cool pics of celebrities that have been here, and it's just a really cute place. Cannot wait to come back!"
12-Aug-23,"Waited a long time for some great pizza! I would say the spinach and garlic + caprese pizza were a bit cold when we received them, but the hot pieces (cheese and Italian) were so worth the wait!"
10-Aug-23,"While walking toward Times Square at around 11 AM, we saw a line already forming. Taking our spot on the sidewalk, we quickly made our way to the counter for 4 slices of pizza. Everything was hot and fresh. Essential thin crispy giant slices of NY style pizza. The restaurant only got busier as we sat eating and the clock neared noon. Really enjoyed our lunch!"
10-Aug-23,"Ordered pizza for a party at a rehearsal studio in Chelsea for my band. Pizza's were fresh, hot and good. Fast delivery too.  Highly recommend!"
10-Aug-23,"Rating:  (5/5)Are you ready to indulge in the best pizza experience New York City has to offer? Look no further than Joe's Pizza! Despite the daunting 1-hour wait, I assure you, it's worth it!From the moment I stepped into Joe's Pizza, the ambiance instantly grabbed my attention. The place oozes a cool and unique vibe, making it an ideal spot to enjoy a delicious slice of pizza. The energetic atmosphere and authentic New York City feel only added to my overall experience"
8-Aug-23,"I'm sure everything that's worth saying about Joe's Pizza has been said by the thousands of reviews left before mine, but I think it's worth commenting on the service. Joe's Pizza is famous for having long lines stretching down the block no matter which location you go to, but even though it was crazy busy, the employees I interacted with at the counter all took time to greet us, and the cashier had a friendly conversation with me while waiting for my pizza to get boxed up. Maybe I had low expectations for friendliness in NYC, but everyone in the shop was nice to us, which made a difference in our experience.The pizza itself is.. perfectly fine. We got a slice of cheese, pepperoni, and white. I didn't get to eat a slice hot, but even so, I can usually enjoy pizza at any temperature. The only thing memorable about my eating experience was that the crust was dry to the point of inedible - and this is coming from a person who enjoys pizza crusts. I don't think I would return, but I'm glad I was able to visit an NYC pizza joint rich with so much history."
6-Aug-23,I have been here several times with friends. We usually get pepperoni pizza. To say it was delicious is an understatement. I would recommend this place to anyone at least once.
6-Aug-23,"Their nyc style is good, but the Sicilian is even better. I definitely recommend this place for their Sicilian (square) pizza. It's thick but the balance is yummy! Not sure what I can say that hasn't already been said. It's Joe's that's all you need to know"
6-Aug-23,Can't wait to return when I visit NYC again! It was the perfect amount of dough to toppings ratio. It's a must have!
5-Aug-23,Quintessential New York pizza that I had growing up here. Not artsy fartsy which is a good thing.
